Product,Category,Country,Order_Date,Cost,Price,Quantity,Sales,Views,Conversion_Rate,Marketing_Spend,Shipping_Time_Days,Processing_Time_Days,Inventory,Return_Rate,Profit
Product_424,Fashion,Canada,2023-12-04,69.13,180.6,2,361.2,116,0.0172,517.59,3,1,253,0.107,-294.65000000000003
Product_425,Beauty,Canada,2023-06-22,107.57,125.57,9,1130.1299999999999,333,0.027,1920.63,7,4,453,0.172,-1758.63
Product_426,Fashion,UK,2023-06-09,61.44,102.31,3,306.93,78,0.0385,326.73,11,1,68,0.098,-204.12
Product_427,Electronics,India,2023-06-13,38.19,86.68,15,1300.2,540,0.0278,838.88,3,4,397,0.149,-111.52999999999986
Product_428,Sports,Germany,2023-07-07,91.54,187.61,3,562.83,174,0.0172,1105.72,8,1,244,0.103,-817.51
Product_429,Sports,Germany,2023-07-10,139.59,258.77,19,4916.629999999999,1045,0.0182,1087.91,4,4,364,0.017,1176.5099999999995
Product_430,Home,Germany,2023-11-04,139.73,176.2,18,3171.6,1062,0.0169,207.13,10,4,169,0.064,449.33000000000004
Product_431,Fashion,UK,2023-09-13,54.58,160.75,8,1286.0,184,0.0435,1102.09,6,4,177,0.108,-252.7299999999999
Product_432,Electronics,Canada,2023-07-02,81.51,182.88,17,3108.96,969,0.0175,890.79,9,2,188,0.172,832.4999999999998
Product_433,Home,Australia,2023-04-27,35.69,70.4,8,563.2,352,0.0227,1949.74,7,3,259,0.156,-1672.06
Product_434,Beauty,Australia,2023-10-09,149.37,203.3,7,1423.1000000000001,168,0.0417,486.49,11,4,71,0.049,-108.97999999999996
Product_435,Home,UK,2023-07-15,147.26,202.32,7,1416.24,343,0.0204,837.48,9,2,471,0.047,-452.06
Product_436,Home,Australia,2023-02-03,99.18,216.78,3,650.34,93,0.0323,955.07,4,2,458,0.044,-602.2700000000001
Product_437,Fashion,Germany,2023-02-21,121.64,151.54,1,151.54,23,0.0435,903.25,4,1,16,0.167,-873.35
Product_438,Beauty,India,2023-04-22,108.69,206.6,4,826.4,172,0.0233,1398.5,6,3,369,0.155,-1006.86
Product_439,Home,USA,2023-09-09,91.01,137.77,5,688.85,240,0.0208,587.92,11,3,340,0.142,-354.11999999999995
Product_440,Electronics,Canada,2023-03-23,12.74,103.14,1,103.14,28,0.0357,597.93,4,1,56,0.077,-507.53
Product_441,Electronics,Canada,2023-08-20,70.94,127.14,15,1907.1,345,0.0435,1512.58,9,3,217,0.096,-669.5799999999999
Product_442,Sports,UK,2023-08-15,102.84,176.46,5,882.3000000000001,215,0.0233,1100.52,11,1,106,0.089,-732.42
Product_443,Beauty,Canada,2023-08-21,103.24,204.82999999999998,13,2662.79,429,0.0303,947.28,9,2,303,0.053,373.3899999999999
Product_444,Beauty,Germany,2023-08-09,59.1,157.56,8,1260.48,192,0.0417,504.57,3,2,427,0.096,283.11000000000007
Product_445,Sports,Australia,2023-02-11,141.55,246.86,8,1974.88,296,0.027,537.55,5,4,172,0.015,304.93000000000006
Product_446,Home,Germany,2023-01-21,29.27,45.83,5,229.14999999999998,190,0.0263,218.99,11,1,218,0.032,-136.19
Product_447,Beauty,UK,2023-02-11,77.55,163.68,9,1473.1200000000001,279,0.0323,364.57,2,2,463,0.161,410.6000000000001
Product_448,Electronics,Germany,2023-04-23,105.18,130.58,1,130.58,37,0.027,1202.31,5,2,246,0.138,-1176.9099999999999
Product_449,Electronics,Australia,2023-04-15,106.08,161.82,4,647.28,144,0.0278,1805.37,5,1,217,0.082,-1582.4099999999999
Product_450,Fashion,India,2023-07-11,99.05,169.39,3,508.16999999999996,147,0.0204,716.9,11,2,372,0.098,-505.88
Product_451,Beauty,UK,2023-01-17,44.92,99.22,2,198.44,86,0.0233,789.95,10,3,416,0.073,-681.35
Product_452,Home,India,2023-04-30,27.65,94.81,8,758.48,240,0.0333,408.09,4,2,30,0.136,129.19
Product_453,Sports,USA,2023-05-09,97.21,216.82999999999998,9,1951.4699999999998,486,0.0185,899.54,3,1,367,0.143,177.03999999999996
Product_454,Sports,India,2023-05-10,91.9,116.77000000000001,2,233.54000000000002,84,0.0238,267.0,10,3,46,0.14,-217.26
Product_455,Home,USA,2023-03-01,31.01,115.31,14,1614.3400000000001,504,0.0278,1851.68,10,3,133,0.133,-671.48
Product_456,Fashion,USA,2023-02-17,107.25,160.81,14,2251.34,280,0.05,1411.6,2,2,107,0.045,-661.7599999999999
Product_457,Sports,India,2023-01-29,71.0,95.63,4,382.52,136,0.0294,1983.35,7,4,71,0.067,-1884.83
Product_458,Beauty,UK,2023-04-07,101.83,129.29,6,775.74,306,0.0196,1789.08,11,3,326,0.09,-1624.32
Product_459,Fashion,Australia,2023-01-10,126.42,240.84,11,2649.2400000000002,308,0.0357,1051.38,9,1,417,0.066,207.24
Product_460,Beauty,Germany,2023-08-30,29.61,136.37,3,409.11,102,0.0294,1135.43,4,4,107,0.138,-815.1500000000001
Product_461,Electronics,Germany,2023-11-10,7.78,117.55,8,940.4,376,0.0213,543.04,10,4,308,0.066,335.12
Product_462,Fashion,Australia,2023-08-20,117.97,237.04,3,711.12,129,0.0233,1031.67,3,3,397,0.033,-674.46
Product_463,Sports,USA,2023-10-04,93.41,126.32,14,1768.48,756,0.0185,1825.45,7,2,271,0.078,-1364.71
Product_464,Fashion,USA,2023-10-11,106.45,155.55,13,2022.15,533,0.0244,291.54,2,4,170,0.177,346.76000000000005
Product_465,Fashion,UK,2023-07-22,126.53,210.14,13,2731.8199999999997,598,0.0217,1754.4,8,2,115,0.048,-667.4700000000003
Product_466,Fashion,Canada,2023-09-04,121.41,184.63,2,369.26,76,0.0263,813.71,4,3,328,0.114,-687.27
Product_467,Fashion,India,2023-10-17,144.33,200.35000000000002,13,2604.55,403,0.0323,1819.12,8,1,73,0.084,-1090.8599999999997
Product_468,Beauty,USA,2023-09-21,82.71,132.07,19,2509.33,741,0.0256,1893.58,5,4,255,0.022,-955.7399999999999
Product_469,Electronics,Germany,2023-08-02,75.83,151.14999999999998,6,906.8999999999999,120,0.05,1407.56,10,1,80,0.093,-955.6400000000001
Product_470,Home,UK,2023-07-19,63.27,136.59,16,2185.44,640,0.025,1395.96,6,2,267,0.129,-222.84000000000015
Product_471,Fashion,India,2023-03-20,27.29,55.05,2,110.1,40,0.05,1014.96,4,2,127,0.097,-959.44
Product_472,Sports,UK,2023-12-09,88.03,149.92000000000002,8,1199.3600000000001,232,0.0345,1703.97,9,1,325,0.158,-1208.85
Product_473,Fashion,India,2023-12-10,45.17,116.05,17,1972.85,867,0.0196,1930.9,7,3,402,0.059,-725.94
Product_474,Sports,India,2023-06-22,138.59,211.32,2,422.64,116,0.0172,1595.15,3,3,234,0.025,-1449.69
Product_475,Beauty,Australia,2023-03-10,89.56,122.67,10,1226.7,410,0.0244,1319.49,4,4,40,0.169,-988.39
Product_476,Sports,USA,2023-03-28,90.96,182.61,16,2921.76,592,0.027,1292.23,9,4,180,0.074,174.1700000000003
Product_477,Home,UK,2023-04-11,56.46,69.23,6,415.38,306,0.0196,1729.05,11,3,156,0.108,-1652.4299999999998
Product_478,Electronics,UK,2023-01-08,12.54,61.57,2,123.14,92,0.0217,1174.17,8,3,453,0.145,-1076.1100000000001
Product_479,Sports,Australia,2023-11-29,9.6,105.41999999999999,2,210.83999999999997,94,0.0213,1646.95,11,1,58,0.065,-1455.31
Product_480,Sports,Germany,2023-07-19,66.38,138.41,13,1799.33,481,0.027,1115.99,7,2,344,0.132,-179.60000000000002
Product_481,Electronics,Germany,2023-03-28,17.26,55.989999999999995,15,839.8499999999999,870,0.0172,312.4,2,2,248,0.033,268.54999999999984
Product_482,Home,USA,2023-02-12,92.99,179.43,2,358.86,96,0.0208,891.1,10,4,191,0.06,-718.22
Product_483,Fashion,USA,2023-04-19,132.74,205.15,7,1436.05,259,0.027,999.99,4,3,23,0.035,-493.12
Product_484,Sports,Canada,2023-06-01,133.02,230.61,3,691.83,81,0.037,454.91,6,1,472,0.148,-162.14000000000004
Product_485,Electronics,Australia,2023-01-17,100.56,191.41,8,1531.28,400,0.02,384.49,8,4,399,0.048,342.30999999999995
Product_486,Beauty,Germany,2023-05-13,35.63,112.74000000000001,14,1578.3600000000001,742,0.0189,1163.84,8,1,435,0.132,-84.29999999999973
Product_487,Electronics,India,2023-05-28,130.13,193.82999999999998,7,1356.81,182,0.0385,353.26,4,3,79,0.17,92.63999999999993
Product_488,Beauty,UK,2023-10-04,133.48,158.13,7,1106.9099999999999,385,0.0182,745.3,5,3,133,0.1,-572.7499999999999
Product_489,Home,USA,2023-08-20,33.51,72.25999999999999,1,72.25999999999999,37,0.027,1540.27,11,3,420,0.102,-1501.52
Product_490,Fashion,UK,2023-11-10,111.93,168.03,17,2856.51,969,0.0175,1935.98,8,2,212,0.088,-982.2800000000001
Product_491,Electronics,UK,2023-08-16,46.55,122.47,9,1102.23,252,0.0357,1492.17,9,3,387,0.065,-808.8900000000001
Product_492,Sports,Canada,2023-05-19,121.38,187.89,13,2442.5699999999997,364,0.0357,1986.73,3,4,481,0.091,-1122.1000000000001
Product_493,Home,Germany,2023-07-30,149.6,191.3,19,3634.7000000000003,513,0.037,1457.01,10,2,347,0.112,-664.7099999999997
Product_494,Electronics,USA,2023-01-28,9.35,20.060000000000002,19,381.14000000000004,1026,0.0185,728.83,8,1,165,0.178,-525.34
Product_495,Sports,UK,2023-02-20,135.12,199.71,17,3395.07,629,0.027,1409.69,9,4,424,0.169,-311.6600000000001
Product_496,Electronics,USA,2023-09-18,95.28,136.7,10,1367.0,240,0.0417,1463.88,7,4,347,0.157,-1049.6800000000003
Product_497,Beauty,India,2023-09-18,146.14,236.95,10,2369.5,330,0.0303,869.11,7,1,336,0.161,38.99000000000001
Product_498,Electronics,Canada,2023-12-16,72.43,85.06,4,340.24,188,0.0213,231.88,10,2,397,0.09,-181.36
Product_499,Electronics,India,2023-12-18,127.87,202.2,8,1617.6,392,0.0204,1465.76,5,4,70,0.122,-871.1200000000001
Product_500,Electronics,USA,2023-01-08,14.05,127.61,18,2296.98,414,0.0435,239.06,6,4,213,0.162,1805.02
Product_501,Home,USA,2023-11-16,53.62,82.81,14,1159.3400000000001,812,0.0172,1336.14,10,4,434,0.077,-927.48
Product_502,Electronics,Germany,2023-05-18,14.72,76.60000000000001,18,1378.8000000000002,702,0.0256,494.51,2,2,64,0.173,619.3300000000002
Product_503,Sports,UK,2023-02-07,146.42,166.48,14,2330.72,616,0.0227,1218.09,5,2,220,0.081,-937.2499999999999
Product_504,Beauty,UK,2023-04-21,123.46,202.29,15,3034.35,705,0.0213,1107.04,8,2,307,0.112,75.41000000000008
Product_505,Beauty,India,2023-08-08,128.62,199.18,4,796.72,124,0.0323,224.32,10,4,478,0.131,57.920000000000016
Product_506,Electronics,Canada,2023-12-03,141.0,195.81,13,2545.53,273,0.0476,853.16,11,3,285,0.172,-140.63
Product_507,Home,Australia,2023-08-11,17.34,84.69,8,677.52,264,0.0303,1281.96,7,1,184,0.052,-743.1600000000001
Product_508,Home,UK,2023-05-16,60.91,169.53,18,3051.54,738,0.0244,1727.49,9,3,206,0.137,227.67000000000007
Product_509,Sports,Germany,2023-09-13,15.3,46.89,12,562.6800000000001,600,0.02,1799.56,10,2,465,0.099,-1420.48
Product_510,Electronics,India,2023-12-26,35.56,48.040000000000006,14,672.5600000000001,588,0.0238,1070.93,11,4,98,0.056,-896.21
Product_511,Beauty,India,2023-11-25,38.26,143.04,2,286.08,78,0.0256,1511.16,5,4,241,0.142,-1301.6000000000001
Product_512,Home,Australia,2023-02-18,73.02,146.5,18,2637.0,1026,0.0175,769.62,2,3,157,0.104,553.0200000000001
Product_513,Electronics,Germany,2023-10-19,43.94,151.91,2,303.82,46,0.0435,815.94,9,3,97,0.122,-600.0
Product_514,Home,Canada,2023-11-20,19.64,95.3,11,1048.3,374,0.0294,550.03,3,1,41,0.065,282.23
Product_515,Home,Germany,2023-03-19,29.29,128.41,9,1155.69,387,0.0233,1211.51,2,4,138,0.092,-319.42999999999995
Product_516,Beauty,Canada,2023-04-15,26.35,83.61,12,1003.3199999999999,528,0.0227,766.22,8,3,282,0.115,-79.10000000000002
Product_517,Fashion,Germany,2023-06-18,146.1,238.57999999999998,17,4055.8599999999997,340,0.05,351.87,11,1,407,0.079,1220.29
Product_518,Sports,Germany,2023-08-05,115.1,225.53,15,3382.95,390,0.0385,1433.01,10,2,226,0.044,223.44000000000005
Product_519,Sports,USA,2023-04-29,145.33,218.26000000000002,17,3710.4200000000005,850,0.02,1473.96,10,3,422,0.173,-234.14999999999986
Product_520,Beauty,India,2023-07-09,68.76,98.65,18,1775.7,558,0.0323,847.99,4,2,71,0.097,-309.97
Product_521,Home,Germany,2023-09-12,45.36,84.93,6,509.58000000000004,144,0.0417,338.1,7,1,242,0.135,-100.67999999999998
Product_522,Electronics,Australia,2023-09-23,120.75,152.6,17,2594.2,969,0.0175,967.34,8,2,17,0.08,-425.8900000000001
Product_523,Home,Germany,2023-05-29,52.31,89.46000000000001,18,1610.2800000000002,558,0.0323,996.2,11,4,76,0.07,-327.5
Product_524,Beauty,UK,2023-06-13,48.41,92.12,8,736.96,464,0.0172,1403.61,10,4,44,0.079,-1053.9299999999998
Product_525,Sports,India,2023-05-20,38.71,109.77000000000001,9,987.9300000000001,333,0.027,767.75,3,2,471,0.08,-128.21000000000004
Product_526,Home,UK,2023-12-13,23.8,98.48,6,590.88,126,0.0476,1428.68,9,4,370,0.103,-980.6
Product_527,Sports,India,2023-09-15,42.19,99.1,5,495.5,145,0.0345,1768.68,8,1,342,0.102,-1484.13
Product_528,Electronics,UK,2023-09-26,56.52,134.22,12,1610.6399999999999,408,0.0294,627.47,5,4,139,0.095,304.92999999999984
Product_529,Sports,Germany,2023-06-30,102.73,121.7,11,1338.7,539,0.0204,1962.06,3,2,176,0.033,-1753.3899999999999
Product_530,Sports,Germany,2023-06-09,14.07,33.730000000000004,1,33.730000000000004,36,0.0278,895.46,9,2,221,0.094,-875.8000000000001
Product_531,Fashion,USA,2023-12-17,35.52,64.42,11,708.62,253,0.0435,681.07,6,2,414,0.039,-363.1700000000001
Product_532,Fashion,Australia,2023-10-15,122.31,189.3,19,3596.7000000000003,494,0.0385,958.72,7,3,91,0.031,314.09000000000015
Product_533,Fashion,UK,2023-10-15,26.3,59.84,9,538.5600000000001,450,0.02,369.92,8,2,21,0.169,-68.05999999999995
Product_534,Sports,Canada,2023-08-14,54.68,95.84,2,191.68,116,0.0172,426.27,11,1,171,0.113,-343.95
Product_535,Beauty,USA,2023-01-11,130.38,184.41,12,2212.92,636,0.0189,945.98,2,4,91,0.122,-297.62
Product_536,Sports,UK,2023-01-10,27.46,126.77000000000001,4,507.08000000000004,100,0.04,1572.4,9,4,191,0.078,-1175.16
Product_537,Beauty,UK,2023-09-28,17.0,28.52,4,114.08,228,0.0175,1820.56,5,3,76,0.165,-1774.48
Product_538,Beauty,USA,2023-09-30,75.26,156.69,18,2820.42,954,0.0189,1396.67,10,3,280,0.118,69.06999999999971
Product_539,Fashion,Germany,2023-07-02,48.85,132.43,15,1986.45,510,0.0294,389.4,2,1,363,0.141,864.3000000000003
Product_540,Home,UK,2023-06-02,86.69,184.54,19,3506.2599999999998,627,0.0303,1409.64,3,2,178,0.073,449.50999999999976
Product_541,Electronics,Germany,2023-11-11,121.55,234.14999999999998,13,3043.95,325,0.04,1343.77,7,3,237,0.173,120.02999999999975
Product_542,Fashion,USA,2023-11-30,24.89,37.11,19,705.09,1064,0.0179,1650.38,11,4,134,0.149,-1418.2
Product_543,Fashion,Germany,2023-05-04,89.2,116.12,17,1974.04,867,0.0196,1685.45,2,3,364,0.155,-1227.81
Product_544,Home,India,2023-04-24,78.3,185.78,6,1114.68,132,0.0455,1762.77,5,3,389,0.039,-1117.8899999999999
Product_545,Electronics,Canada,2023-10-05,25.89,86.33,16,1381.28,352,0.0455,945.44,9,2,279,0.056,21.59999999999991
Product_546,Sports,UK,2023-08-01,95.48,167.57999999999998,12,2010.9599999999998,492,0.0244,1456.16,11,3,18,0.059,-590.9600000000003
Product_547,Sports,Australia,2023-06-21,44.68,127.61000000000001,19,2424.59,779,0.0244,682.85,6,1,82,0.056,892.82
Product_548,Fashion,Canada,2023-10-15,75.74,160.44,5,802.2,145,0.0345,1998.81,10,4,227,0.155,-1575.31
Product_549,Electronics,Germany,2023-06-23,16.93,129.42,17,2200.14,374,0.0455,515.6,7,2,370,0.015,1396.7299999999996
Product_550,Fashion,UK,2023-04-23,71.64,191.3,1,191.3,31,0.0323,218.21,2,4,264,0.023,-98.55
Product_551,Beauty,Germany,2023-05-02,49.44,138.66,10,1386.6,480,0.0208,467.86,7,1,111,0.057,424.34000000000003
Product_552,Fashion,India,2023-02-01,124.25,165.84,15,2487.6,540,0.0278,1596.57,7,1,250,0.044,-972.7199999999999
Product_553,Fashion,USA,2023-08-10,13.26,120.03,11,1320.33,286,0.0385,1004.21,7,3,163,0.049,170.26
Product_554,Sports,UK,2023-04-29,65.7,81.11,13,1054.43,416,0.0312,1005.5,9,3,357,0.146,-805.1700000000001
Product_555,Sports,India,2023-02-08,71.47,106.89,5,534.45,105,0.0476,1919.04,7,3,167,0.106,-1741.94
Product_556,Sports,India,2023-09-25,110.13,218.83999999999997,1,218.83999999999997,23,0.0435,1855.34,6,4,220,0.011,-1746.6299999999999
Product_557,Beauty,UK,2023-08-21,88.27,126.44999999999999,12,1517.3999999999999,348,0.0345,760.15,3,1,407,0.083,-301.99000000000007
Product_558,Sports,Germany,2023-01-18,101.75,136.02,11,1496.22,638,0.0172,576.3,5,2,303,0.079,-199.3299999999998
Product_559,Electronics,Australia,2023-05-29,117.67,142.86,17,2428.6200000000003,731,0.0233,1727.27,11,3,190,0.029,-1299.0399999999997
Product_560,Home,India,2023-05-29,130.02,234.52,4,938.08,144,0.0278,1830.83,6,4,324,0.125,-1412.83
Product_561,Electronics,Canada,2023-05-06,50.51,115.52000000000001,15,1732.8000000000002,375,0.04,1174.87,11,3,436,0.129,-199.71999999999957
Product_562,Electronics,India,2023-10-29,83.01,167.25,9,1505.25,342,0.0263,1332.96,5,1,437,0.133,-574.8000000000001
Product_563,Sports,Australia,2023-12-26,126.82,163.12,19,3099.28,456,0.0417,662.45,3,2,169,0.134,27.250000000000227
Product_564,Home,Germany,2023-08-26,148.47,241.85,19,4595.15,969,0.0196,1641.44,8,1,374,0.01,132.77999999999975
Product_565,Home,Germany,2023-05-15,133.98,227.57999999999998,12,2730.96,348,0.0345,1337.82,11,4,44,0.172,-214.62000000000012
Product_566,Home,Canada,2023-05-31,58.86,103.25,5,516.25,140,0.0357,1106.32,11,3,380,0.148,-884.3699999999999
Product_567,Beauty,India,2023-08-24,33.3,88.47999999999999,10,884.8,460,0.0217,308.2,3,1,473,0.164,243.59999999999997
Product_568,Sports,Germany,2023-08-12,75.96,109.03,17,1853.51,544,0.0312,1848.68,2,4,13,0.013,-1286.4899999999998
Product_569,Home,Australia,2023-07-22,112.54,229.96,5,1149.8,190,0.0263,1307.81,6,3,230,0.169,-720.7099999999999
Product_570,Beauty,UK,2023-09-13,76.42,157.44,16,2519.04,640,0.025,546.84,2,2,156,0.148,749.4799999999999
Product_571,Fashion,USA,2023-03-27,75.06,187.86,7,1315.02,301,0.0233,1291.5,2,1,499,0.152,-501.89999999999986
Product_572,Fashion,USA,2023-05-30,126.54,169.91,9,1529.19,513,0.0175,1419.43,2,3,133,0.026,-1029.1000000000001
Product_573,Beauty,USA,2023-08-23,57.4,153.41,3,460.23,69,0.0435,1146.39,7,3,390,0.136,-858.3600000000001
Product_574,Beauty,India,2023-12-11,129.67,223.90999999999997,15,3358.6499999999996,645,0.0233,1492.58,10,3,36,0.173,-78.98000000000025
Product_575,Sports,Canada,2023-01-22,63.99,150.07,16,2401.12,864,0.0185,1246.62,11,3,52,0.125,130.65999999999985
Product_576,Sports,Germany,2023-12-14,52.59,168.81,18,3038.58,396,0.0455,1905.99,2,1,17,0.107,185.97000000000003
Product_577,Fashion,UK,2023-10-12,70.83,124.12,14,1737.68,322,0.0435,296.65,6,3,470,0.171,449.4100000000001
Product_578,Home,Australia,2023-09-26,115.55,139.93,3,419.79,168,0.0179,391.24,10,4,491,0.085,-318.09999999999997
Product_579,Fashion,UK,2023-09-15,23.27,107.16,12,1285.92,708,0.0169,512.61,10,1,37,0.112,494.07000000000005
Product_580,Home,Australia,2023-01-29,33.48,123.69999999999999,9,1113.3,486,0.0185,1442.31,2,3,186,0.091,-630.3299999999999
Product_581,Home,India,2023-08-01,142.96,216.22000000000003,7,1513.5400000000002,350,0.02,1362.07,9,1,384,0.169,-849.2499999999998
Product_582,Sports,USA,2023-10-10,30.45,63.2,9,568.8000000000001,396,0.0227,1805.71,2,4,195,0.023,-1510.96
Product_583,Electronics,India,2023-02-19,87.32,152.81,13,1986.53,767,0.0169,1519.18,9,4,242,0.095,-667.81
Product_584,Electronics,Canada,2023-04-05,89.0,133.34,18,2400.12,576,0.0312,1115.04,2,1,299,0.127,-316.91999999999985
Product_585,Beauty,Canada,2023-03-29,76.0,133.02,5,665.1,115,0.0435,1985.3,6,3,302,0.145,-1700.1999999999998
Product_586,Sports,Australia,2023-02-13,98.49,179.45999999999998,13,2332.9799999999996,429,0.0303,678.99,9,3,34,0.109,373.6199999999999
Product_587,Home,Germany,2023-10-05,38.32,130.29,4,521.16,128,0.0312,1699.74,7,4,214,0.165,-1331.8600000000001
Product_588,Electronics,Germany,2023-06-20,85.14,120.68,2,241.36,92,0.0217,968.22,10,3,218,0.17,-897.14
Product_589,Home,Australia,2023-07-08,58.97,113.56,16,1816.96,400,0.04,1367.72,2,4,315,0.021,-494.28
Product_590,Electronics,Canada,2023-12-19,100.94,140.55,9,1264.95,324,0.0278,1509.08,10,3,89,0.078,-1152.5899999999997
Product_591,Electronics,Canada,2023-07-03,25.48,57.33,9,515.97,495,0.0182,1340.76,2,4,307,0.014,-1054.1100000000001
Product_592,Electronics,Canada,2023-01-03,87.78,183.95,6,1103.6999999999998,354,0.0169,452.91,11,2,251,0.066,124.10999999999996
Product_593,Sports,India,2023-07-10,31.86,141.88,11,1560.6799999999998,594,0.0185,997.31,11,3,7,0.101,212.91000000000008
Product_594,Fashion,Canada,2023-04-28,45.4,96.13,1,96.13,36,0.0278,1210.59,4,3,255,0.165,-1159.86
Product_595,Home,UK,2023-01-19,36.71,129.35,4,517.4,84,0.0476,1728.28,2,3,362,0.154,-1357.72
Product_596,Sports,USA,2023-01-23,31.51,140.18,13,1822.3400000000001,416,0.0312,998.56,4,1,207,0.032,414.1500000000001
Product_597,Sports,Canada,2023-01-30,124.73,227.8,13,2961.4,273,0.0476,1853.75,3,3,424,0.026,-513.8399999999999
Product_598,Sports,Australia,2023-10-22,46.43,76.53999999999999,13,995.0199999999999,611,0.0213,992.67,3,1,130,0.11,-601.24
Product_599,Sports,USA,2023-04-18,139.43,254.62,2,509.24,90,0.0222,1187.8,10,1,223,0.1,-957.42
Product_600,Sports,India,2023-10-08,145.64,197.07,9,1773.6299999999999,369,0.0244,1633.31,9,4,196,0.055,-1170.4399999999998
Product_601,Beauty,Australia,2023-05-08,87.83,135.15,8,1081.2,176,0.0455,1249.52,2,1,467,0.163,-870.9599999999999
Product_602,Home,USA,2023-08-17,25.74,42.61,7,298.27,378,0.0185,1928.39,5,1,141,0.168,-1810.3000000000002
Product_603,Sports,Australia,2023-04-21,59.31,122.78999999999999,4,491.15999999999997,124,0.0323,1388.6,2,2,251,0.078,-1134.6799999999998
Product_604,Home,India,2023-05-16,120.67,142.66,18,2567.88,774,0.0233,1140.88,2,3,95,0.161,-745.0600000000002
Product_605,Beauty,UK,2023-12-28,58.27,95.61000000000001,3,286.83000000000004,72,0.0417,242.47,5,1,25,0.075,-130.44999999999996
Product_606,Beauty,India,2023-07-05,17.62,62.480000000000004,6,374.88,234,0.0256,944.72,3,3,110,0.135,-675.5600000000001
Product_607,Home,India,2023-05-24,85.73,184.7,12,2216.3999999999996,696,0.0172,738.65,4,1,453,0.091,448.9899999999999
Product_608,Electronics,Australia,2023-03-13,127.54,233.84,12,2806.08,696,0.0172,1546.59,10,4,122,0.031,-270.99
Product_609,Fashion,Germany,2023-05-09,120.41,163.68,8,1309.44,256,0.0312,574.9,3,2,185,0.168,-228.7399999999999
Product_610,Electronics,Canada,2023-12-30,30.39,134.85,1,134.85,31,0.0323,569.4,5,1,483,0.087,-464.94
Product_611,Electronics,Canada,2023-09-18,102.55,206.85,4,827.4,128,0.0312,541.13,2,3,167,0.135,-123.93
Product_612,Electronics,UK,2023-01-03,36.97,131.07999999999998,11,1441.8799999999999,319,0.0345,426.11,3,4,50,0.072,609.0999999999998
Product_613,Sports,UK,2023-04-14,36.64,62.78,3,188.34,156,0.0192,759.81,6,3,378,0.013,-681.39
Product_614,Beauty,Canada,2023-08-12,131.74,217.68,13,2829.84,767,0.0169,1794.66,11,4,4,0.027,-677.44
Product_615,Electronics,Germany,2023-11-16,41.2,155.15,17,2637.55,595,0.0286,1594.87,2,2,76,0.094,342.2800000000002
Product_616,Beauty,Canada,2023-12-28,43.17,128.25,10,1282.5,540,0.0185,1523.45,8,4,159,0.127,-672.6500000000001
Product_617,Home,Germany,2023-12-20,5.09,51.56999999999999,12,618.8399999999999,264,0.0455,1635.21,5,3,207,0.067,-1077.4500000000003
Product_618,Fashion,UK,2023-01-10,131.25,196.31,15,2944.65,360,0.0417,684.95,7,3,256,0.128,290.95000000000005
Product_619,Home,USA,2023-10-29,119.93,200.96,10,2009.6000000000001,450,0.0222,1797.4,9,1,204,0.129,-987.1000000000001
Product_620,Home,Australia,2023-08-19,95.96,162.12,14,2269.6800000000003,420,0.0333,447.15,7,4,254,0.13,479.09000000000015
Product_621,Sports,UK,2023-08-07,113.79,136.98000000000002,13,1780.7400000000002,338,0.0385,805.42,3,3,437,0.094,-503.9499999999998
Product_622,Fashion,UK,2023-03-07,27.05,71.38,5,356.9,145,0.0345,1256.15,2,1,10,0.166,-1034.5
Product_623,Home,India,2023-04-22,71.46,169.72,6,1018.3199999999999,318,0.0189,385.23,9,2,436,0.093,204.33000000000004
Product_624,Home,India,2023-01-13,55.93,160.69,2,321.38,44,0.0455,1514.23,9,3,7,0.087,-1304.71
Product_625,Fashion,India,2023-03-27,18.6,43.7,17,742.9000000000001,459,0.037,897.04,10,1,408,0.044,-470.3399999999999
Product_626,Fashion,Australia,2023-08-22,75.49,190.25,4,761.0,200,0.02,1611.93,7,3,423,0.062,-1152.89
Product_627,Home,India,2023-03-31,138.51,184.68,14,2585.52,420,0.0333,1087.21,2,4,31,0.017,-440.8299999999998
Product_628,Fashion,Germany,2023-11-10,10.81,93.66,10,936.5999999999999,260,0.0385,525.57,10,1,471,0.118,302.92999999999995
Product_629,Home,Canada,2023-02-23,47.26,139.96,3,419.88,63,0.0476,1522.57,4,4,27,0.052,-1244.4699999999998
Product_630,Home,USA,2023-01-12,35.09,134.4,3,403.20000000000005,75,0.04,653.86,7,2,205,0.062,-355.93
Product_631,Sports,UK,2023-07-28,39.53,153.56,15,2303.4,765,0.0196,1083.46,11,4,492,0.141,626.99
Product_632,Electronics,Germany,2023-01-14,136.72,181.14,6,1086.84,234,0.0256,335.96,11,1,386,0.066,-69.44000000000005
Product_633,Home,USA,2023-05-01,72.87,177.31,17,3014.27,901,0.0189,1312.16,10,3,227,0.051,463.31999999999994
Product_634,Beauty,Germany,2023-01-20,72.61,97.1,12,1165.1999999999998,420,0.0286,1398.54,4,1,127,0.039,-1104.66
Product_635,Electronics,Germany,2023-03-16,115.28,202.82999999999998,11,2231.1299999999997,484,0.0227,881.61,6,4,254,0.142,81.43999999999983
Product_636,Electronics,UK,2023-08-31,27.4,119.02000000000001,4,476.08000000000004,124,0.0323,1917.96,6,4,474,0.032,-1551.48
